#contig = contig id
#window_idx = genomic window index
#nanop_meth_frequency = mean methylation frequency from Nanopore data
#wgbs_meth_frequency = mean methylation frequency from WGBS data
#
contig	window_idx	nanop_meth_frequency	wgbs_meth_frequency
ctg1002_pilon	19.0	0.0348502567251462	0.026531280701754388
ctg1002_pilon	20.0	0.067437311	0.0276139655
ctg1002_pilon	21.0	0.24502656170212767	0.12882208085106384
ctg1002_pilon	22.0	0.04533189906103287	0.032656978873239435
ctg1002_pilon	23.0	0.030593714583333334	0.026089487239583334
ctg1002_pilon	24.0	0.021041071052631578	0.03994816403508772
ctg1002_pilon	25.0	0.03361095488721805	0.0271275992481203
ctg1002_pilon	26.0	0.02848613122807018	0.02306699438596491
ctg1002_pilon	27.0	0.02926895324232082	0.027165348805460753
ctg1002_pilon	28.0	0.027815943925233646	0.02904410934579439
ctg1003_pilon	1.0	0.03152621255639098	0.028199404761904762
ctg1003_pilon	2.0	0.02743156350148368	0.024923239169139466
ctg1003_pilon	3.0	0.044638738554216864	0.021020156626506026
ctg1003_pilon	4.0	0.038238874462365596	0.03039333870967742
ctg1003_pilon	5.0	0.03636626816489362	0.03362631303191489
ctg1003_pilon	6.0	0.023984732506203473	0.025995370967741935
ctg1003_pilon	7.0	0.018403467657992566	0.027381415985130112
ctg1003_pilon	8.0	0.03008025502183406	0.02688761310043668
ctg1003_pilon	9.0	0.032309709958506225	0.028955043153526972
ctg1003_pilon	10.0	0.025911398214285713	0.02579214375
ctg1003_pilon	11.0	0.026093576153846155	0.03384912076923077
ctg1003_pilon	12.0	0.02704597765957447	0.02562990744680851
ctg1003_pilon	13.0	0.03672320028490029	0.030274094871794874
ctg1003_pilon	14.0	0.5101175173913043	0.4776876985507247
ctg1004_pilon	0.0	0.8728106868686869	0.9125074247474747
ctg1004_pilon	1.0	0.4292998724	0.44719549799999997
ctg1004_pilon	2.0	0.0361737157116451	0.04722333567467652
ctg1004_pilon	3.0	0.022614368581081082	0.028596840878378382
ctg1004_pilon	4.0	0.03276287604790419	0.0257231754491018
ctg1004_pilon	5.0	0.33735368536585364	0.3529899467479675
ctg1004_pilon	6.0	0.7702680387596899	0.7822863643410852
ctg1004_pilon	7.0	0.7756055503355705	0.8129622845637584
ctg1004_pilon	8.0	0.06035113223443224	0.0612045684981685
ctg1004_pilon	9.0	0.03502668806451613	0.02613034064516129
ctg1004_pilon	10.0	0.03646798798586572	0.02573142120141343
ctg1004_pilon	11.0	0.03990933813559322	0.033397729237288135
ctg1004_pilon	12.0	0.032833892923076924	0.027233662153846153
ctg1004_pilon	13.0	0.0344144974025974	0.02974223993506494
ctg1004_pilon	14.0	0.06419895259067357	0.06555608005181347
ctg1004_pilon	15.0	0.7744815247706422	0.7945943752293577
ctg1004_pilon	16.0	0.2925631721698113	0.2818272424528302
ctg1004_pilon	17.0	0.03016809642857143	0.028863971428571427
ctg1005_pilon	0.0	0.03512857647058824	0.03169401029411765
ctg1005_pilon	1.0	0.041352534645669285	0.026298049212598425
ctg1005_pilon	2.0	0.02693632117117117	0.024234695495495496
ctg1005_pilon	3.0	0.02868778220064725	0.026334682524271843
ctg1005_pilon	4.0	0.030188642810457515	0.024856272875816994
ctg1005_pilon	5.0	0.03110698803088803	0.027966156756756757
ctg1005_pilon	6.0	0.03503113253968254	0.028317285317460316
ctg1005_pilon	7.0	0.02657161925925926	0.028098297530864198
ctg1005_pilon	8.0	0.02318619722814499	0.02513378592750533
ctg1005_pilon	9.0	0.03087436409395973	0.025727024161073826
ctg1005_pilon	10.0	0.026712730039525692	0.027422105928853757
ctg1005_pilon	11.0	0.03276998563218391	0.02547433908045977
ctg1005_pilon	12.0	0.02942701046931408	0.025199615884476535
ctg1005_pilon	13.0	0.04289267509727627	0.02635070038910506
ctg1005_pilon	14.0	0.12119667499999999	0.11812017616279069
ctg1005_pilon	15.0	0.1699910808888889	0.17253839022222223
ctg1005_pilon	16.0	0.5074408714285715	0.5190688600000001
ctg1005_pilon	17.0	0.230769	0.363636
ctg1006_pilon	0.0	0.025450394321766566	0.027321740378548898
ctg1006_pilon	1.0	0.035488021264367814	0.02947155373563218
ctg1006_pilon	2.0	0.03798035067024129	0.027229038069705093
ctg1006_pilon	3.0	0.044037810683760684	0.02819042564102564
ctg1006_pilon	4.0	0.03147296332179931	0.026000015570934256
ctg1006_pilon	5.0	0.04332664658119658	0.027989752564102566
ctg1006_pilon	6.0	0.04492271462264151	0.026441422169811324
ctg1006_pilon	7.0	0.02220301697612732	0.03141347984084881
ctg1006_pilon	8.0	0.0384989068	0.030583984
ctg1006_pilon	9.0	0.45179318629032256	0.44267732903225804
ctg1006_pilon	10.0	0.6825999007092198	0.5366156404255319
ctg1006_pilon	11.0	0.037314827509293685	0.03056223643122677
ctg1006_pilon	12.0	0.029022207666666664	0.025345351333333335
ctg1006_pilon	13.0	0.050130904359673024	0.030329030708446867
ctg1006_pilon	14.0	0.03304159799426934	0.026238430659025785
ctg1006_pilon	15.0	0.03727276463878327	0.027118583650190112
ctg1006_pilon	16.0	0.043844733749999996	0.024582321562500002
ctg1006_pilon	17.0	0.03768421989528796	0.02896325727748691
ctg1007_pilon	0.0	0.38305608864864865	0.36213054108108106
ctg1007_pilon	1.0	0.3980191901840491	0.3709646656441718
ctg1007_pilon	2.0	0.05098288104895105	0.04855807937062937
ctg1007_pilon	3.0	0.031858745689655174	0.025372513505747124
ctg1007_pilon	4.0	0.02465754120879121	0.027333609065934066
ctg1007_pilon	5.0	0.0399016389380531	0.028077015486725664
ctg1007_pilon	6.0	0.03395324024896266	0.02694240456431535
ctg1007_pilon	7.0	0.03186933779264214	0.024965274247491637
ctg1007_pilon	8.0	0.02857741554770318	0.03093087102473498
ctg1007_pilon	9.0	0.03962153285198556	0.02435338953068592
ctg1007_pilon	10.0	0.030905843265306123	0.028385597959183675
ctg1007_pilon	11.0	0.036865455636363634	0.027308027999999998
ctg1007_pilon	12.0	0.04050140690909091	0.025281833818181818
ctg1007_pilon	13.0	0.031190319672131147	0.027894357786885246
ctg1007_pilon	14.0	0.0378610414507772	0.032728221243523314
ctg1007_pilon	15.0	0.037079633864541835	0.028314900796812748
ctg1007_pilon	16.0	0.0339517126984127	0.026003061375661374
ctg1008_pilon	0.0	0.031025776439790577	0.028687143979057594
ctg1008_pilon	1.0	0.021295220728929386	0.03019344624145786
ctg1008_pilon	2.0	0.03970649328358209	0.030184963432835825
ctg1008_pilon	3.0	0.41349408666666665	0.34374578
ctg1008_pilon	4.0	0.6570394285714285	0.64800112
ctg1008_pilon	5.0	0.11578520176211454	0.11772475682819385
ctg1008_pilon	6.0	0.028317129357798163	0.023428477981651378
ctg1008_pilon	7.0	0.015483121052631579	0.024679928654970762
ctg1008_pilon	8.0	0.027403709252669037	0.027032407117437724
ctg1008_pilon	9.0	0.028506682154882154	0.030368855555555557
ctg1008_pilon	10.0	0.02905585344051447	0.02869904533762058
ctg1008_pilon	11.0	0.03394687398119122	0.029827927272727272
ctg1008_pilon	12.0	0.02672588117048346	0.029233497201017814
ctg1008_pilon	13.0	0.022089648339483396	0.0265612295202952
ctg1008_pilon	14.0	0.02735204094488189	0.037663674015748036
ctg1008_pilon	15.0	0.020196828436018957	0.027155681042654027
ctg1008_pilon	16.0	0.03226099488372093	0.02503082976744186
ctg1009_pilon	0.0	0.03223843104575164	0.02693592516339869
ctg1009_pilon	1.0	0.021854103778337533	0.024079055919395465
ctg1009_pilon	2.0	0.03424393604060914	0.027310871065989846
ctg1009_pilon	3.0	0.028601230204081635	0.02755372979591837
ctg1009_pilon	4.0	0.02972782531914894	0.023887383687943263
ctg1009_pilon	5.0	0.02570080967889908	0.029933884862385324
ctg1009_pilon	6.0	0.030315921568627453	0.025108322408963588
ctg1009_pilon	7.0	0.2550274926829268	0.2611284344512195
ctg1009_pilon	8.0	0.8169322191780822	0.8406411712328767
ctg1009_pilon	9.0	0.6574558988142293	0.6297492150197629
ctg1009_pilon	10.0	0.7263318974358974	0.7356190769230769
ctg1009_pilon	11.0	0.5345616446601942	0.5124562718446601
ctg1009_pilon	12.0	0.5108492405405406	0.4953233756756757
ctg1009_pilon	13.0	0.763457227388535	0.7941219152866241
ctg1009_pilon	14.0	0.6473291754601227	0.6646620196319019
ctg1009_pilon	15.0	0.7085657999999999	0.7783280125
ctg1009_pilon	16.0	0.7238806891891892	0.8304007567567567
ctg1009_pilon	17.0	0.6988031153846154	0.7822493942307692
ctg1009_pilon	18.0	0.7504749082568808	0.760300247706422
ctg1009_pilon	19.0	0.6216268108108107	0.7009550270270271
ctg1009_pilon	20.0	0.6898809296296297	0.7216144518518518
ctg1009_pilon	21.0	0.5354323137096774	0.537327075
ctg1009_pilon	22.0	0.08372220196078431	0.04941509411764706
ctg1009_pilon	23.0	0.192308	0.0
ctg100_pilon	0.0	0.04569062912621359	0.0339384359223301
ctg100_pilon	1.0	0.0268892890052356	0.026305980104712044
ctg100_pilon	2.0	0.028312663255813955	0.026118026279069766
ctg100_pilon	3.0	0.026424619948849107	0.026574718158567774
ctg100_pilon	4.0	0.031891391460055096	0.03261034958677686
ctg100_pilon	5.0	0.031331192288557214	0.026000885074626865
ctg100_pilon	6.0	0.042651546417445486	0.025337156697819312
ctg100_pilon	7.0	0.0475919983935743	0.052973936947791164
ctg100_pilon	8.0	0.03446038458333334	0.02346710375
ctg100_pilon	9.0	0.04295345153374233	0.028457025153374234
ctg100_pilon	10.0	0.036446872108843544	0.024321557823129253
ctg100_pilon	11.0	0.02972154496402878	0.02455926654676259
ctg100_pilon	12.0	0.03814599563139932	0.025158745733788394
ctg100_pilon	13.0	0.03199120748031496	0.02636489842519685
ctg100_pilon	14.0	0.03775200528846154	0.024895327884615386
ctg100_pilon	15.0	0.03813020827067669	0.02619882067669173
ctg100_pilon	16.0	0.03220711666666667	0.02882424692982456
ctg100_pilon	17.0	0.0394846046692607	0.024572940856031126
ctg100_pilon	18.0	0.032495948815165876	0.025023915165876775
ctg100_pilon	19.0	0.03392239534883721	0.030738351744186047
ctg100_pilon	20.0	0.04314720669014085	0.02902550457746479
ctg100_pilon	21.0	0.04319869732142857	0.03919096160714286
ctg100_pilon	22.0	0.03089255515873016	0.026436762301587303
ctg100_pilon	23.0	0.03986622851711027	0.030550794296577945
ctg100_pilon	24.0	0.033616454340836016	0.029966434405144692
ctg100_pilon	25.0	0.04946745391941392	0.04466880952380953
ctg100_pilon	26.0	0.027277277652370202	0.028070172009029348
ctg100_pilon	27.0	0.04221683721973094	0.025592228251121077
ctg100_pilon	28.0	0.0316194092879257	0.02685312569659443
ctg100_pilon	29.0	0.03006916201298701	0.025508385714285715
ctg100_pilon	30.0	0.0372733212543554	0.0289142787456446
ctg100_pilon	31.0	0.0326458469879518	0.031007859437751004
ctg100_pilon	32.0	0.040744137089201875	0.027546219718309856
ctg100_pilon	33.0	0.03611806173184358	0.025925241061452515
ctg100_pilon	34.0	0.029875187866108786	0.03400078786610879
ctg100_pilon	35.0	0.03850085891472868	0.028961717441860466
ctg100_pilon	36.0	0.0387736518404908	0.042411617791411046
ctg100_pilon	37.0	0.03346529224137931	0.02801508793103448
ctg100_pilon	38.0	0.03454718027522936	0.023400561467889908
ctg100_pilon	39.0	0.024891573606811143	0.02467063281733746
ctg100_pilon	40.0	0.02121244930470348	0.03075166564417178
ctg100_pilon	41.0	0.030803105288461537	0.026521770673076924
ctg100_pilon	42.0	0.03443483110047847	0.02410301148325359
ctg100_pilon	43.0	0.03855432409240924	0.026624682508250827
ctg100_pilon	44.0	0.04027658974358974	0.028273346153846152
ctg100_pilon	45.0	0.036835392893401014	0.02678544314720812
ctg100_pilon	46.0	0.03642662355072464	0.029608467391304346
ctg100_pilon	47.0	0.039601661570247935	0.02777340082644628
ctg100_pilon	48.0	0.038787039312977105	0.035080609160305344
ctg100_pilon	49.0	0.0356886	0.024391444017094015
ctg100_pilon	50.0	0.03653733156028369	0.027519680141843972
ctg100_pilon	51.0	0.0380681150877193	0.024970614736842103
ctg100_pilon	52.0	0.028276187725631768	0.028227207942238267
ctg100_pilon	53.0	0.04435034825174825	0.02963212902097902
ctg100_pilon	54.0	0.043517993521126765	0.03652883352112676
ctg100_pilon	55.0	0.025145089722222222	0.025161387500000004
ctg100_pilon	56.0	0.028261298054474707	0.027532159922178986
ctg100_pilon	57.0	0.03398275703125	0.029259878125
ctg100_pilon	58.0	0.032613742460317466	0.026591069841269844
ctg100_pilon	59.0	0.03828362034482759	0.025680602413793104
ctg100_pilon	60.0	0.03400282095808384	0.027022804191616765
ctg100_pilon	61.0	0.029863851242236027	0.03124050900621118
ctg100_pilon	62.0	0.03586869461883408	0.026213573991031393
ctg100_pilon	63.0	0.032703447350993384	0.02807262450331126
ctg100_pilon	64.0	0.04420806449275363	0.02604170688405797
ctg100_pilon	65.0	0.041841956363636364	0.026188421818181817
ctg100_pilon	66.0	0.03567268113207547	0.03066791169811321
ctg100_pilon	67.0	0.030840641945288755	0.028516738905775073
ctg100_pilon	68.0	0.034485735751295335	0.02567745025906736
ctg100_pilon	69.0	0.08627873659793815	0.06848190360824742
ctg100_pilon	70.0	0.03486683387096774	0.026054637500000002
ctg100_pilon	71.0	0.03836999649122807	0.027065280701754388
ctg100_pilon	72.0	0.029625581923076925	0.024929294615384616
ctg100_pilon	73.0	0.02668	0.026532745945945947
ctg100_pilon	74.0	0.03873694975845411	0.02462350434782609
ctg100_pilon	75.0	0.02391811215469613	0.02736262955801105
ctg100_pilon	76.0	0.026313180310880827	0.029067982901554407
ctg100_pilon	77.0	0.2148921556	0.2224840576
ctg100_pilon	78.0	0.5912586646739131	0.5790078711956521
ctg100_pilon	79.0	0.5257761233333333	0.5504090508333334
ctg100_pilon	80.0	0.5836315069444444	0.5694374583333333
ctg100_pilon	81.0	0.6497668531468531	0.6326472657342658
ctg100_pilon	82.0	0.8282549347826087	0.8850490869565217
ctg100_pilon	83.0	0.5193125559782609	0.527553947826087
ctg100_pilon	84.0	0.6448689605882353	0.6789614411764706
ctg100_pilon	85.0	0.31028897204968947	0.3321123304347826
ctg100_pilon	86.0	0.08739625661764705	0.10842336617647058
ctg1010_pilon	0.0	0.19676714588235292	0.12741703529411766
ctg1010_pilon	1.0	0.34013276303030304	0.3266166878787879
ctg1010_pilon	2.0	0.7196845271186442	0.7380252457627119
ctg1010_pilon	3.0	0.5790247407407407	0.6276113555555556
ctg1010_pilon	4.0	0.7193832530864197	0.6921891419753087
ctg1010_pilon	5.0	0.7510521594202899	0.7240549710144927
ctg1010_pilon	6.0	0.6769531059602649	0.6644889867549668
ctg1010_pilon	7.0	0.7091296198347107	0.6695036115702478
ctg1010_pilon	8.0	0.6808701313131313	0.6100643333333333
ctg1010_pilon	9.0	0.7036579271739131	0.7186462782608696
ctg1010_pilon	10.0	0.2930735353711791	0.2739745786026201
ctg1010_pilon	11.0	0.3114049626943005	0.32008543626943003
ctg1010_pilon	12.0	0.7122950563636364	0.7729204545454545
ctg1010_pilon	13.0	0.7630739838709677	0.7992342903225806
ctg1010_pilon	14.0	0.7771414969879519	0.773423921686747
ctg1010_pilon	15.0	0.7927612828282828	0.8171692222222222
ctg1010_pilon	16.0	0.7797167986111111	0.724610042361111
ctg1011_pilon	0.0	0.040641588958333336	0.032001241666666666
ctg1011_pilon	1.0	0.03526712460251046	0.02457483138075314
ctg1011_pilon	2.0	0.04532546894736843	0.025152901578947368
ctg1011_pilon	3.0	0.02993767272727273	0.027243547402597403
ctg1011_pilon	4.0	0.028399455555555553	0.026988833333333333
ctg1011_pilon	5.0	0.020280331395348836	0.02569915968992248
ctg1011_pilon	6.0	0.02674567323232323	0.02514701792929293
ctg1011_pilon	7.0	0.02962915487465181	0.02628715181058496
ctg1011_pilon	8.0	0.5245297608490566	0.5147120749999999
ctg1011_pilon	9.0	0.7004483426966293	0.6821220786516854
ctg1011_pilon	10.0	0.7990676966292135	0.8189164831460674
ctg1011_pilon	11.0	0.6699651867924529	0.6593765671698114
ctg1011_pilon	12.0	0.6300923786516854	0.6246451084269663
ctg1011_pilon	13.0	0.5577237578947368	0.5352149231578948
ctg1011_pilon	14.0	0.7072491677419355	0.722181030967742
ctg1011_pilon	15.0	0.783371843537415	0.7801368911564626
ctg1011_pilon	16.0	0.8073684231111111	0.8232532875555555
ctg1011_pilon	17.0	0.3727790547085202	0.36769764304932734
ctg1011_pilon	18.0	0.036241757456140354	0.03379273596491228
ctg1011_pilon	19.0	0.02872239885057471	0.02887447471264368
ctg1011_pilon	20.0	0.030454514705882355	0.027030620220588237
ctg1011_pilon	21.0	0.02856986123188406	0.024250191304347826
ctg1012_pilon	0.0	0.032316296618357485	0.024563667632850242
ctg1012_pilon	1.0	0.0265894621749409	0.024617478723404255
ctg1012_pilon	2.0	0.03672305101351351	0.032083842567567564
ctg1012_pilon	3.0	0.030653568524590166	0.026118072786885244
ctg1012_pilon	4.0	0.03737327815126051	0.024727563025210085
ctg1012_pilon	5.0	0.11108499078014185	0.11952197872340427
ctg1012_pilon	6.0	0.5825152808823529	0.5778961882352941
ctg1012_pilon	7.0	0.20631455968379447	0.2022123051383399
ctg1012_pilon	8.0	0.03578462862318841	0.030215384420289856
ctg1012_pilon	9.0	0.03190922886178862	0.022529944715447153
ctg1012_pilon	10.0	0.03419796052631579	0.027542762280701755
ctg1012_pilon	11.0	0.03014215520361991	0.02833128552036199
ctg1012_pilon	12.0	0.030372739512195126	0.02756569756097561
ctg1012_pilon	13.0	0.02528622722772277	0.02822251287128713
ctg1012_pilon	14.0	0.03621163192307693	0.024600527307692306
ctg1012_pilon	15.0	0.0321853821086262	0.02618695750798722
ctg1012_pilon	16.0	0.043937939896373054	0.03837983212435233
ctg1013_pilon	0.0	0.07144096962616822	0.058084780373831774
ctg1013_pilon	1.0	0.07373770579268293	0.07360188140243903
ctg1013_pilon	2.0	0.036046639285714284	0.02883581607142857
ctg1013_pilon	3.0	0.03890588278388279	0.026968034065934066
ctg1013_pilon	4.0	0.06547943573487032	0.053839702593659944
ctg1013_pilon	5.0	0.026302797810457513	0.02708178366013072
ctg1013_pilon	6.0	0.02601396901763224	0.025621764987405544
ctg1013_pilon	7.0	0.03646532371134021	0.026155262886597936
ctg1013_pilon	8.0	0.028551636681222705	0.03056914847161572
ctg1013_pilon	9.0	0.028252945882352942	0.047399969411764706
ctg1013_pilon	10.0	0.026047432589285713	0.027575574999999998
ctg1013_pilon	11.0	0.028984535263157897	0.023789085263157896
ctg1013_pilon	12.0	0.03718274083969465	0.030838506870229005
ctg1013_pilon	13.0	0.03400771034482759	0.030269211330049263
ctg1013_pilon	14.0	0.023067598207885304	0.037803660573476706
ctg1013_pilon	15.0	0.025336551666666665	0.02501578111111111
ctg1013_pilon	16.0	0.07135934628378379	0.06174507905405406
ctg1013_pilon	17.0	0.032771665088757396	0.029959650887573967
ctg1013_pilon	18.0	0.034999492052980134	0.0319478059602649
ctg1013_pilon	19.0	0.03776993742690058	0.02487420409356725
ctg1013_pilon	20.0	0.01677177685185185	0.026636179320987653
ctg1013_pilon	21.0	0.05239778980263158	0.02630504210526316
ctg1013_pilon	22.0	0.03131046157024793	0.02456439297520661
ctg1013_pilon	23.0	0.02445336865822785	0.027824699240506328
ctg1013_pilon	24.0	0.0662268444117647	0.06565835352941177
ctg1013_pilon	25.0	0.8837495842696629	0.9048093943820225
ctg1013_pilon	26.0	0.8669058456790124	0.8962687283950618
ctg1013_pilon	27.0	0.5497771013953489	0.5808861553488373
ctg1013_pilon	28.0	0.7265438253968254	0.705785746031746
ctg1014_pilon	0.0	0.03654620201342282	0.028372267785234898
ctg1014_pilon	1.0	0.02677055352112676	0.02846246971830986
ctg1014_pilon	2.0	0.027985060869565218	0.023689815217391306
ctg1014_pilon	3.0	0.032414868864468864	0.026060329304029305
ctg1014_pilon	4.0	0.035625262897526495	0.021448827208480566
ctg1014_pilon	5.0	0.026873522173913044	0.02546509260869565
ctg1014_pilon	6.0	0.13681733394495413	0.10537210963302752
ctg1014_pilon	7.0	0.4605989317391304	0.3981713665217391
ctg1014_pilon	8.0	0.46059948101265824	0.4127034248945148
ctg1014_pilon	9.0	0.4743938359375	0.40779053046875
ctg1014_pilon	10.0	0.2260424849514563	0.200402186407767
ctg1014_pilon	11.0	0.037625496774193544	0.02552661658986175
ctg1014_pilon	12.0	0.03498567627906977	0.02497308558139535
ctg1014_pilon	13.0	0.1099662573076923	0.10459595653846154
ctg1014_pilon	14.0	0.025915064	0.025227041714285713
ctg1014_pilon	15.0	0.03109232180851064	0.0251214835106383
ctg1014_pilon	16.0	0.033613348135593225	0.026029280677966102
ctg1014_pilon	17.0	0.030568873362445414	0.02328710611353712
ctg1014_pilon	18.0	0.03372722304964539	0.026072263475177306
ctg1014_pilon	19.0	0.03796934797507788	0.025962634579439255
ctg1014_pilon	20.0	0.06627576962025317	0.06194615601265823
ctg1014_pilon	21.0	0.30704820263157895	0.29683376842105264
ctg1015_pilon	0.0	0.038086036513157895	0.028794720394736843
ctg1015_pilon	1.0	0.024051471785714287	0.024893467500000002
ctg1015_pilon	2.0	0.02288140669856459	0.025901667464114833
ctg1015_pilon	3.0	0.025413905810397555	0.0274573749235474
ctg1015_pilon	4.0	0.02893273392330383	0.027652313274336284
ctg1015_pilon	5.0	0.013014717569786536	0.026445553037766835
ctg1015_pilon	6.0	0.018786872096530922	0.027351926546003016
ctg1015_pilon	7.0	0.019960588869863013	0.027847173801369866
ctg1015_pilon	8.0	0.01664669367977528	0.026822728511235953
ctg1015_pilon	9.0	0.020512993437499998	0.02420184
ctg1015_pilon	10.0	0.022772820204081633	0.02881949857142857
ctg1015_pilon	11.0	0.01968402916666667	0.022935667763157894
ctg1015_pilon	12.0	0.018196014695340504	0.026968195878136203
ctg1015_pilon	13.0	0.029426684027777778	0.025353521875
ctg1015_pilon	14.0	0.02174455085910653	0.025903723711340206
ctg1015_pilon	15.0	0.030818824249422633	0.0247892856812933
ctg1015_pilon	16.0	0.031640947899159666	0.026555664705882352
ctg1015_pilon	17.0	0.024349122105263157	0.025614372280701757
ctg1015_pilon	18.0	0.028679886021505376	0.022088089784946238
ctg1015_pilon	19.0	0.02010995896656535	0.02762415775075988
ctg1015_pilon	20.0	0.02654939156626506	0.024599039759036146
ctg1015_pilon	21.0	0.02951287823129252	0.022814621768707483
ctg1015_pilon	22.0	0.033908894495412845	0.027518162079510702
ctg1015_pilon	23.0	0.08636010968085106	0.049706930851063834
ctg1015_pilon	24.0	0.5019868738255033	0.49275151006711404
ctg1015_pilon	25.0	0.2764485947674419	0.2881579505813953
ctg1015_pilon	26.0	0.04292974355555556	0.03958116888888889
ctg1015_pilon	27.0	0.025937363636363637	0.022896615584415584
ctg1016_pilon	0.0	0.25675154139784945	0.26046790913978496
ctg1016_pilon	1.0	0.8740608316964286	0.8999901522321428
ctg1016_pilon	2.0	0.5628337652406417	0.579422455080214
ctg1016_pilon	3.0	0.022703689972144846	0.030495557103064067
ctg1016_pilon	4.0	0.03293728651685393	0.029914028651685392
ctg1016_pilon	5.0	0.15309167258064516	0.14751009717741936
ctg1016_pilon	6.0	0.5805018523809524	0.6142987166666666
